BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2024 16:11:43:703 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,initial,mean-incum,mean-oat,mean-almond,mean-soy
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,4,831,61,42,66,38.5771630569024,5.75575945398365,11710938.5400001,2300000,1622.26736201755,253.057583511635,250.11556469105,247.739329779767
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,4,886,40,26,48,39.4598596309652,5.89420405068816,11675399.99,2300000,1687.481270728,226.061897097002,227.927872227972,220.033499947027
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,5,818,89,34,59,36.4389318789869,5.42829512015949,14092309.8400002,2300000,1475.96342704856,302.557230250828,300.302900413582,302.547742287035
328,10,5,1,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,45,153,355,68,424,13.5271609656886,1.99927492474719,86359991.2499846,2300000,363.625705155412,328.076478223222,343.964239936427,324.296076684939
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,5,879,47,15,59,37.1651007603215,5.53947729056497,14048676.4700002,2300000,1527.64015030587,284.128872104802,280.651700822793,280.855756766537
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,6,790,97,26,87,34.4618574308321,5.13005646015434,16461036.4300001,2300000,1350.633551938,336.022893138665,340.316336785764,341.753808137573
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,6,844,58,18,80,35.1815557309352,5.23922770583057,16413331.9300001,2300000,1400.131755016,324.371023193645,323.110255352333,317.042426438022
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,7,760,111,17,112,30.7076037835196,4.5597651366628,18811851.4499996,2300000,1108.46679964842,408.726227482366,416.815857056014,416.806135813198
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,8,671,151,21,157,25.0558081832282,3.70137303932397,21119383.0199995,2300000,750.241848513988,514.409785443653,524.571170413892,518.308765628467
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,9,520,210,54,216,21.8659391306607,3.21776669588049,23401096.5899997,2300000,549.000112405928,572.100091797611,585.267283201993,575.346082594468
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,7,810,64,24,102,31.3997229697268,4.66436481671993,18763270.8599997,2300000,1154.80600793859,400.114241398531,401.76868783904,393.249992823836
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,10,510,174,69,247,21.4599313066578,3.16262589611157,25619378.0800003,2300000,549.330329845339,551.934864996229,568.507109475395,548.509185683038
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,11,494,179,62,265,21.5555240007188,3.17095603562837,27843824.5400012,2300000,550.184195877906,560.029259991035,564.638783669288,549.594220461772
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,8,705,123,22,150,25.1655236727464,3.71100072468507,21070191.1699996,2300000,754.201380441582,521.832537945019,516.612755848441,514.273635764958
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,12,462,206,66,266,20.5381087582407,3.02127215445633,29977843.35,2300000,519.03473385261,542.599344417532,546.298943751532,526.085787978327
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,9,553,174,57,216,21.8873652317553,3.21888051951652,23352142.5599997,2300000,549.405073440404,576.836486086264,583.90690415089,571.802926322442
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,10,558,183,47,212,21.5143349755051,3.16698100255696,25574166.7900003,2300000,549.682144588553,559.199390286304,566.703733490346,546.438961634797
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,13,411,205,121,263,20.2918257367032,2.98693588384359,32080844.4499998,2300000,515.591636258501,528.700595425542,537.653561440407,521.055306875549
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,14,371,227,117,285,19.9243539304388,2.92172416083229,34147656.9500014,2300000,499.224109521983,525.550225804415,517.944245593063,524.093919080539
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,11,527,172,32,269,21.489743540507,3.16608005652171,27799900.8300012,2300000,548.176724931156,558.214563624816,571.520109603258,547.822641840769
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,15,378,227,120,275,19.8154117963282,2.90725226634432,36187277.5800029,2300000,503.117852672015,513.818985146919,507.986330507837,514.697461673229
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,12,532,215,52,201,20.5569760974484,3.031037577693,29934653.08,2300000,524.227666225975,542.946670648341,554.135462019657,513.442451106027
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,13,478,192,76,254,20.1859843345106,2.97779762280111,32038683.3599998,2300000,511.56486103689,519.864634084908,545.209390436265,527.391394441939
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,16,328,256,120,296,19.4411528974203,2.84552077053154,38195249.8600037,2300000,487.431370649239,513.74009780431,496.139036974869,510.661774571581
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,17,332,286,82,300,19.084026799143,2.79888938562209,40154540.9900025,2300000,485.812044366863,493.280877907981,485.591385076313,494.606822648842
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,14,482,224,96,198,19.8261811882764,2.92045438923974,34106926.3100013,2300000,500.0094148066,522.072831018396,534.56537646111,511.595327713894
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,18,230,321,115,334,18.3126942055217,2.6926918297674,42053534.2400028,2300000,463.0669553435,476.766331418714,482.269792194643,476.890171043143
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,15,477,208,85,230,19.6874680233593,2.89702055381453,36147705.1600028,2300000,498.833962520699,503.902052325037,518.215191676397,519.827643477867
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,19,209,324,67,400,19.0411396847404,2.79888088723473,44001143.7500018,2300000,490.921427029503,485.061094613011,486.682291608021,484.944696749465
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,16,430,231,100,239,19.3254965667222,2.84379876302107,38158106.6200036,2300000,487.364707272784,501.981918732566,513.634032365224,507.420801629426
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,20,145,323,82,450,18.6643644526303,2.7545933023247,45923965.3599985,2300000,482.094140233586,470.823914716051,493.750880731774,476.152674318588
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,17,423,223,89,265,18.9844815044021,2.79175728951121,40118864.7700024,2300000,482.980042312213,488.661829000189,495.569439236698,493.546839450899
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,21,131,334,50,485,18.978209781033,2.7981399085871,47857553.0100009,2300000,496.782390076769,473.727294007395,488.912826281775,474.16513963406
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,22,87,351,71,491,18.7658835114362,2.76957964378267,49772833.0700004,2300000,491.440364658678,466.809483013285,487.413027448555,469.617184879482
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,18,340,273,84,303,18.2830304759017,2.68636081259227,42018933.5600027,2300000,459.911860825985,482.169818388918,482.649121889289,475.337988895807
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,23,89,350,54,507,18.4690109785717,2.72567476246979,51640012.9700006,2300000,489.981905908194,449.12129518,469.616327630691,458.460371281115
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,24,76,365,72,487,18.4084090042899,2.72086273420507,53506578.3899994,2300000,488.762156045242,448.869672009738,475.270293758287,453.663298186733
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,19,316,268,90,326,18.9082359107745,2.78411746359809,43967220.0600016,2300000,485.118623657475,487.723265564345,496.045923190998,479.398687587182
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,25,81,355,56,508,18.1460333854688,2.67862456088555,55337856.2499989,2300000,482.806612511546,437.425606477109,459.728723379776,451.316917631569
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,20,249,298,74,379,18.6641523310584,2.74762305505845,45890572.2799983,2300000,478.510153957632,482.477145116504,489.396367929623,472.96855299624
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,26,78,413,51,458,17.6373018387622,2.60731292606469,57120830.9099983,2300000,470.525709340452,427.582029146154,452.987384544262,431.879536969134
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,27,79,409,46,466,17.9423950594842,2.65587062202496,58932091.3399954,2300000,481.337906762834,428.871752609035,461.993274434528,439.057496193604
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,21,226,345,70,359,18.984343487035,2.79870596936189,47824386.7300008,2300000,497.175074056257,477.701494269411,489.5927957094,469.345085964932
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,22,181,307,92,420,18.8419787393726,2.77984254689721,49739200.6100003,2300000,495.790734525872,463.903962044782,483.673687358362,471.445496070984
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,28,81,393,42,484,16.9326997635014,2.50608064485124,60640497.2499973,2300000,454.48381846721,405.612889664242,435.492863748083,412.816338120465
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,23,164,323,90,423,18.5224506131201,2.73003574926432,51603568.2900004,2300000,492.964778626619,456.140239953394,465.310455568478,449.952205851509
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,29,76,394,69,461,16.3450909977238,2.42031717542762,62291716.9899949,2300000,438.593594840448,391.424369733945,422.544003562277,398.65777186333
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,24,170,351,74,405,18.5702891235856,2.73928153563006,53466318.6999991,2300000,497.921041208594,454.291815896237,465.568501146059,444.969051749111
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,30,77,399,33,491,16.5437101606861,2.44477104106054,63957030.9599966,2300000,443.247703615801,395.360804441488,419.483221537263,407.222240405449
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,25,135,382,48,435,18.0933434700299,2.67209146085289,55290193.4799984,2300000,483.166262870994,438.53305404535,459.621320191198,442.554142892458
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,31,77,359,55,509,16.1360668552145,2.38791550321385,65584777.539997,2300000,432.633597356658,380.711245276834,412.979113671275,401.422623695234
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,26,150,380,66,404,17.6943681551207,2.62029114855161,57068783.5499978,2300000,478.57578645842,425.02559591338,454.40903210745,420.579655520751
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,32,79,390,38,493,16.2450119746134,2.39702335990241,67218458.1799971,2300000,433.703765141823,388.479616384437,407.294529802107,404.202728671633
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,27,139,399,38,424,18.0256566533427,2.66610708790108,58880522.0599948,2300000,485.757008999534,434.71383068216,459.686624904771,431.581045413535
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,33,79,358,31,532,16.1199002741974,2.38138719640812,68841723.7999999,2300000,430.559920883573,376.56661014724,405.724323919477,410.41476504971
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,34,76,389,41,494,15.8007149964666,2.33252294665942,70434354.6399946,2300000,421.02072972947,377.718430440581,398.759948636728,395.131731193221
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,28,134,435,48,383,16.9685235085599,2.51603223547439,60587303.2899969,2300000,460.551590319841,409.120339131214,440.288192104172,396.821108444774
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,35,75,364,45,516,15.5534432505086,2.29723126101852,72004229.4199946,2300000,413.884412456521,366.109202959057,393.16593634075,396.715228243672
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,36,75,422,35,468,15.600259225944,2.30031621185504,73577737.7199888,2300000,414.091959178504,378.844731893698,392.83533932432,387.736269603478
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,37,77,359,36,528,15.1214463144565,2.23343221580873,75103856.289988,2300000,402.370231441448,354.789790399346,381.872149240233,387.086398918973
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,29,135,376,45,444,16.4142363568547,2.43451660468772,62235602.9899943,2300000,446.116073408168,383.518105916245,422.169757623966,396.49576305162
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,38,78,421,40,461,15.0085134259023,2.21165526636964,76618713.9599866,2300000,397.317444356411,367.209300454442,377.526287312216,372.804637876931
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,30,140,403,34,423,16.5714830903039,2.45763178402272,63899690.5299959,2300000,450.787055126387,394.366307899879,427.973607748428,390.960569225305
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,39,83,358,38,521,15.0061420780612,2.2146294980249,78132476.9399843,2300000,398.667851579891,354.180891703102,377.260674882931,383.653561834077
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,31,135,372,32,461,16.1561434412594,2.39673149852664,65523458.3199963,2300000,438.878429952805,377.919916215571,416.762626334655,390.206817496968
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,40,78,417,27,478,14.4760803632398,2.13017185612008,79591626.7099805,2300000,382.184811795002,354.292883927174,359.973319146061,362.698755131762
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,32,132,448,30,390,16.2279380766311,2.40599795438653,67153479.6099963,2300000,441.319691814934,392.592596444624,420.282976201087,375.826025539355
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,41,76,367,57,500,14.4863035660946,2.13583350928588,81057430.8199802,2300000,382.12713541999,346.325995007398,364.872581338955,372.478398233658
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,33,148,378,31,443,16.1045987705902,2.39083503094348,68772268.2399997,2300000,438.430101828496,376.325697476234,417.375327236647,386.657503458621
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,34,133,434,39,394,15.7568744462082,2.33397187316386,70358118.4199945,2300000,426.070387323494,383.169688068548,407.430245295113,369.179859312846
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,42,84,411,23,482,14.2299994376819,2.0918713576727,82489633.7699742,2300000,375.341533447061,349.13414185186,350.885462711685,356.841811989395
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,43,81,373,20,526,13.9915153867416,2.06088228077713,83903559.5199731,2300000,368.494872065424,333.215571670746,349.077074539948,363.138231723881
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,35,148,389,44,419,15.5911090558322,2.31210108674808,71923139.6099946,2300000,424.034053250141,367.612072899568,401.302175617025,372.072888233267
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,44,80,400,32,488,13.9037248704138,2.04675419016841,85307796.3499784,2300000,366.307772778684,338.324479441404,347.213613592926,352.390964186985
335,10,5,1,8,0,0.4,10,-0.6,0.8,0.9,1,1,1,1,1,1,45,79,344,35,542,13.5792186421185,1.9980775273596,86677427.4399826,2300000,357.29423402336,321.526865530666,334.883140816542,355.926849629433
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,36,136,444,37,383,15.6434441936922,2.31419375888394,73494898.7299887,2300000,422.402804576524,382.247130125141,400.587479418246,366.521705880089
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,37,137,388,36,439,15.1745702448078,2.24822802331313,75016921.4499881,2300000,411.905117110444,357.776874261745,387.736415984246,364.604312643564
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,38,145,414,37,404,15.078542726867,2.23146733019601,76529345.7799867,2300000,408.462796323161,365.317088432395,385.16933625235,353.475108992093
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,39,138,382,27,453,15.051283027411,2.2303518436295,78040965.1599843,2300000,407.940574245531,353.91846476721,385.545420364015,364.214920623244
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,40,131,432,32,405,14.4816010174257,2.14426600278108,79494713.9199804,2300000,392.439716357268,349.9812625453,371.44094825201,339.886832845422
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,41,160,356,38,446,14.6052678226608,2.16552299829147,80958646.4299801,2300000,397.402766318068,338.31446366476,372.963240448411,355.252039568761
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,42,155,373,26,446,14.2373352347913,2.10671888222188,82387800.2199739,2300000,384.741834856229,340.333800687874,362.553248432512,341.524906023385
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,43,154,379,32,435,14.0300900168323,2.07904422382424,83798491.4999729,2300000,379.875603325571,333.41972613533,361.034684647926,336.361265891172
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,44,176,392,21,411,13.9624427620169,2.06714586387085,85199161.3199786,2300000,378.173767528196,331.505368594529,355.811449206315,335.17923467096
336,10,5,1,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,45,167,372,33,428,13.5349492732412,2.00430913516023,86564999.1799832,2300000,363.77823497113,323.13259226482,349.143321949763,329.783710814287
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,1,976,6,9,9,43.139377426285,6.45643561262911,4613323.7,2300000,2000,100,100,100
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,2,943,19,14,24,42.4121499052916,6.34435216758668,6944049.19999998,2300000,1895.15366741925,145.135082222736,145.112407625957,145.324342732056
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,3,902,18,42,38,41.3702997836609,6.1846001999018,9293083.89999993,2300000,1818.54476398536,176.446283503823,177.07229023611,176.971362274711
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,4,869,35,45,51,40.1094244535557,5.98829278908692,11644699.46,2300000,1731.48984975351,209.239256238225,203.15818992547,207.728264082798
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,5,852,43,40,65,38.020697264258,5.67057376200212,14007926.8900002,2300000,1588.61209632584,259.951594215306,256.718717456165,257.945022002686
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,6,812,48,60,80,35.9842349879325,5.36094485343826,16361831.3200001,2300000,1457.0103826698,300.571677368522,298.386729163327,297.935640798348
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,7,783,81,57,79,33.063455927823,4.91211807172641,18699207.3299997,2300000,1266.86070758915,361.737495905017,352.354120962973,356.423685542859
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,8,705,111,52,132,27.7875126422522,4.10936828883226,20997707.3999996,2300000,930.68732205989,456.4695371388,450.84180595215,460.501404849162
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,9,543,140,100,217,23.5345343078665,3.46225421828888,23275833.1599998,2300000,655.99606076852,542.36379911528,537.254908748497,542.510991367705
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,10,525,155,72,248,21.6819947887453,3.17901753871285,25485506.5500005,2300000,557.921215610817,560.139133290115,544.072466783627,547.540574315441
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,11,487,159,104,250,21.5076083839978,3.15960069516413,27706554.4600015,2300000,546.289729313651,566.444284694186,561.283665967699,547.030230024463
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,12,485,146,84,285,20.6319681680394,3.02589288801522,29830140.7100002,2300000,523.713557740972,542.334449824674,529.618933202564,527.919309231789
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,13,453,188,101,258,20.3384470400401,2.985485476507,31936548.45,2300000,513.396601907785,544.882555353706,533.121894302117,515.006688436391
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,14,428,192,108,272,19.9367229417432,2.92759694284862,34003878.9500017,2300000,502.314150903768,526.07044843602,522.582209777397,516.363690882817
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,15,414,224,93,269,19.6193747648929,2.87970241342454,36038902.8100031,2300000,493.462638428123,520.013984813134,513.69205706941,507.855179689332
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,16,402,228,104,266,19.2766861428158,2.83235925914227,38041551.2200038,2300000,484.977143648151,505.570201581799,507.82488659885,504.276178171201
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,17,383,253,76,288,18.8393622143026,2.76702726386137,39994232.5400024,2300000,475.048378505321,492.889337037672,492.943800472034,491.799803984973
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,18,352,288,93,267,18.2092703145836,2.68083037097522,41890278.6300027,2300000,459.400540302687,474.514604229596,486.545719082989,475.585226384727
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,19,344,277,81,298,18.7972610727301,2.76564316355974,43843132.2600016,2300000,474.53927551301,484.33733121609,496.987982879297,496.989040391603
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,20,317,312,86,285,18.5303050235814,2.72710944613789,45766806.0099982,2300000,469.204306512656,482.621129593788,491.623155810983,480.225158082573
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,21,278,322,78,322,18.7161861376675,2.75608248071437,47701524.130001,2300000,477.426367489937,476.936919589426,492.148359898733,488.206473021903
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,22,259,311,103,327,18.6204996075719,2.7447637310659,49615471.0600005,2300000,480.703903255836,470.188895075939,487.202209975705,475.85192169252
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,23,219,340,78,363,18.1471583883149,2.66973661223729,51475429.9500007,2300000,467.58468513283,460.311009703965,467.346378302265,464.716816860939
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,24,190,314,111,385,18.1765308896166,2.68172783676465,53336049.3299994,2300000,473.364349257436,453.278049123174,473.634105693315,460.342875926076
338,10,5,1,8,0.4,0,8,-1,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
338,10,5,1,8,0.4,0,8,-1,1,0.9,1,1,1,1,1,1,1,978,3,13,6,43.2830784631184,6.47857017851962,4610442.9,2300000,2000,100,100,100
337,10,5,1,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,25,161,339,98,402,17.9611471635185,2.64474393734885,55156576.6399988,2300000,471.810685406836,447.813372609733,454.917657054294,445.985594929137
338,10,5,1,8,0.4,0,8,-1,1,0.9,1,1,1,1,1,1,2,935,26,28,11,42.4441560230455,6.34946750481191,6940572.99999999,2300000,1897.64042695227,144.09422150957,144.329221263403,144.066230274756
338,10,5,1,8,0.4,0,8,-1,1,0.9,1,1,1,1,1,1,3,916,34,39,11,41.4493740055802,6.19659799242662,9288167.54999994,2300000,1824.34103627494,174.600672085169,174.630934011334,174.021907628561
