BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 13:28:51:278 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,memory-lifetime,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,35,48,582,38,332,15.5765655194121,435.593548314273,72054194.759995,406.285820921589,419.298957549368,386.215187159702,360.582184369344
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,36,55,197,88,660,15.5014318112383,437.751480896205,73632020.5499897,408.882917927129,317.59635032901,393.464113163339,457.882408580521
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,37,49,604,35,312,15.2484164066167,424.03683686109,75167741.1099886,396.859878845872,413.246587762164,372.824726591681,352.789366800282
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,38,59,193,66,682,14.9553784380495,419.892065758431,76689233.7299872,392.866417653193,304.852433174401,375.525483516635,448.248285655772
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,39,47,594,32,327,14.9969098551588,419.259240870897,78205386.5199849,390.232356012294,404.825851566554,372.879849223933,348.214733197219
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,40,65,205,68,662,14.3906635473588,404.811342626655,79670224.5199812,378.202563808529,296.583266701938,363.036721264858,427.015448224675
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,41,55,637,19,289,14.538503141176,404.675182176759,81140368.4899805,376.138728291669,403.87213218224,359.474888399711,330.65822112638
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,42,59,226,72,643,14.0550069784394,396.042974826421,82577881.7999749,367.353009495217,294.274550202482,359.280453600133,416.605296702167
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,43,58,614,21,307,14.0010541137665,390.30802724144,83994376.0899735,362.643282421251,385.881179077745,347.30629382678,320.663534674224
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,44,61,227,76,636,13.7683610269838,386.916239006905,85400315.7799784,359.772706673299,288.445762739864,349.235348929856,408.48587165698
346,10,1,8,0.4,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,45,55,600,21,324,13.564458872384,377.065069046861,86774678.5699827,349.892015219067,371.967166224508,335.858115955476,316.645492600949
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,1,972,8,7,13,43.1573759159992,1304.19820557371,4612963.6,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,2,926,25,23,26,42.1986400339153,1271.8817024495,6948353.49999998,1879.04763459524,152.211374431842,152.044255750694,152.086635222223
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,3,877,50,40,33,40.8213025806925,1225.85474292557,9308543.79999992,1777.34224426928,194.510629662284,194.311374924349,194.026051144091
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,4,864,65,39,32,39.2649727750776,1173.93813857658,11673568.8400001,1670.94539573048,231.189438413626,229.815303976054,233.074901879841
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,5,817,83,43,57,37.3290172576262,1110.27939968105,14046191.3300002,1538.81020208246,276.617248387469,276.158933976161,281.036105553909
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,6,809,79,37,75,35.0746026689467,1037.86817162068,16411295.8100001,1392.43676976194,318.880449584756,323.827375363302,329.959885290002
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,7,772,92,43,93,32.2613738720572,945.702004852853,18757472.9599997,1211.27159439069,376.784138322786,375.908313334912,382.213103951606
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,8,408,1,585,6,26.8155441024965,802.007326427758,21063081.7899996,892.270477529062,442.943892780937,524.540948308874,445.853511381126
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,137,708,154,1,24.1884941763935,628.884298119651,23343535.8299998,647.606406149401,645.718570966439,445.677142073581,541.451920810581
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,150,300,535,15,21.8149752334678,628.468157341087,25565283.6100004,582.128835235074,497.361007239093,574.863267403902,567.39467012193
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,249,638,96,17,22.5885709869969,583.181196970028,27785658.7600014,569.891499581059,619.717775653925,457.533926172977,573.231948592039
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,12,107,222,666,5,19.8386460236435,586.589820546179,29922226.2500004,500.705030940013,479.765872606673,606.11788159762,549.978704855694
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,13,156,564,253,27,20.9296291987777,546.8824065388,32031522.06,515.130938494645,584.556752369806,460.856604860354,548.751514275193
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,14,168,144,635,53,19.6755890239212,581.439187595329,34103658.9100014,513.888567233447,444.744332721201,575.257354690688,538.246595354662
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,15,108,676,190,26,20.2920545439514,523.312158042081,36145780.6400029,493.432992658363,592.910114975921,436.065473654754,519.71314871096
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,16,112,300,520,68,19.3149438891468,555.391007421015,38158668.1900038,497.613631079216,467.339791948367,532.067643833047,515.86648313937
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,17,111,673,101,115,19.8391878004558,508.759602922838,40120943.5600027,492.406812196322,566.909439274099,403.887593910075,499.071524619504
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,18,75,251,629,45,18.2434741779857,540.723267754571,42032862.3700028,479.777678418076,433.334459527932,531.760082996751,467.046589057241
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,1,971,3,12,14,43.1039832474818,1302.46208961655,4614043.9,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,19,82,591,215,112,19.6341043356735,513.841048933858,43975531.0500019,496.310726224568,544.170536022157,414.779297324009,487.408120429266
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,2,919,21,29,31,41.9046735999888,1262.11759729382,6956210.69999998,1856.86526257183,161.629436012256,161.934092779628,161.73800863629
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,20,59,182,613,146,18.5992957845311,548.681785571612,45902577.3399989,495.361411786718,427.188383806838,526.280181786147,478.216312620297
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,3,869,32,63,36,40.2854962037502,1208.07467341025,9327227.44999991,1737.46540439757,211.215299130817,211.557621792735,210.778424678876
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,21,50,694,163,93,19.7324865643798,512.044978389595,47836076.810001,500.624882940812,565.899415167728,401.361727002638,465.613444888821
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,4,846,67,48,39,39.0760572520721,1166.23150122717,11695735.99,1655.62738553458,241.017793355807,233.74069617619,238.122664933418
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,22,45,296,545,114,18.7627261388375,545.266008114006,49755091.2800012,500.946194528532,441.77537189013,506.209360274784,470.083543306554
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,5,829,52,46,73,37.0711232480159,1102.63331510799,14071921.0100002,1521.06070074451,281.841907359141,284.855418431697,288.426993464648
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,23,43,683,117,157,19.1761114609241,496.403182422514,51624760.8000016,489.183210467806,541.093026116367,383.102780181963,456.290503233863
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,6,823,73,47,57,35.2366773896646,1041.76696683833,16436821.8300001,1401.61626327198,325.690370498057,318.461566195581,319.132620034383
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,7,782,111,30,77,32.1703466018472,941.355697549625,18785125.3399997,1203.1359743636,383.252926820211,377.157438814221,384.757170001969
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,24,42,266,622,70,18.1124844960117,538.637133322891,53489845.9900007,489.334887644808,423.408480084681,513.279863350779,439.061958919732
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,8,409,7,580,4,26.7336355483873,801.073160948002,21093219.8499996,887.547900666002,441.455016627742,530.09975098547,448.991841720785
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,25,42,658,183,117,18.8047875340723,487.60641515886,55322775.3200001,480.722842134658,527.421964492183,376.495145452925,448.289377920233
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,1,976,2,11,11,43.2992100120832,1309.0123825232,4610082.8,2000,100,100,100
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,9,128,742,126,4,24.0336780784478,619.237164345212,23372199.4399998,633.622122304807,657.812155485917,441.865483857224,545.679828352051
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,26,42,248,598,112,17.4654138367123,513.163324000225,57112770.0399996,469.961382261882,403.937855674483,481.139964052384,434.955518011251
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,2,940,13,23,24,42.3957033457925,1278.54650407231,6941324.39999999,1893.89914804783,145.555246340315,145.781946452834,146.005259159021
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,3,895,23,38,44,41.1066131237412,1235.32000904812,9295913.34999993,1798.54851080959,185.084975864704,185.18772752118,185.76773580453
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,27,42,708,146,104,18.6381544279558,479.594261075322,58925333.1199971,474.182689594221,535.625202549558,366.050054188372,436.705133667848
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,10,131,312,546,11,21.7363576766949,626.513140070139,25593979.4700004,577.299110335477,500.319130148205,577.584303973497,566.577485542822
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,4,879,36,32,53,39.8231139044824,1192.61456287102,11652319.2200001,1711.53611192912,216.926175311752,213.575526558294,214.36805620083
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,28,42,335,541,82,16.9973737187488,492.867540433731,60658162.0599982,454.276047209152,410.292959411683,454.448482054549,413.811451324616
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,11,254,629,101,16,22.5735876373813,585.915877250847,27814390.1300013,571.779563362027,614.364974357722,462.456705811826,571.809416468425
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,5,844,54,27,75,37.7934278984669,1126.83627619308,14020319.7900002,1572.37123695946,267.739571563643,265.591759081369,262.298002395531
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,29,45,673,118,164,17.1070096456726,438.790846359523,62320946.1499958,434.907800278061,482.472883382296,333.076765903502,412.326640436142
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,12,110,208,675,7,19.7544349054528,586.18739895,29952002.2700004,496.817133803665,478.055422991493,611.87719671233,550.862386492513
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,6,811,86,22,81,35.5837151736088,1055.13461622384,16381068.7100001,1427.96522028552,314.800074896769,311.517732142782,306.465892674932
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,30,43,223,669,65,16.1264861384215,482.297267112552,63989469.099997,435.655742536029,368.382956018931,464.800724366549,399.68352707849
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,13,151,570,255,24,20.9137782292198,548.959585840485,32064019.2,515.316077032661,583.425141687672,466.41305055606,546.862660723607
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,7,789,93,25,93,32.3966376759564,953.750721706216,18725270.0199997,1223.92478017039,372.745561172747,377.248643918741,370.282324738119
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,1,974,8,5,13,43.1404834535565,1303.60924891047,4613323.7,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,31,43,612,224,121,16.6356515270547,433.865560105009,65619082.3599976,424.680324230898,464.011685374588,340.872921903076,400.048328491439
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,14,207,160,599,34,19.8038726675989,580.614526632339,34139611.5500014,516.535438380113,454.882476268798,567.244186801626,536.930248549463
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,8,432,4,1,563,27.3121608005686,773.159585436962,21030074.8599996,888.870408855705,444.172373276796,446.537943976041,525.224113891457
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,2,953,8,9,30,42.448474427923,1280.20725579792,6943266.59999999,1897.82500843287,144.047945358896,143.834546723353,144.235399484877
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,32,42,246,606,106,15.8546791248364,466.411860360165,67247816.6299975,425.97801996887,363.292338047377,439.457376115184,400.006535868569
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,15,119,685,152,44,20.2082214928816,519.403413615064,36182020.8800029,486.78384192441,595.205946088944,436.349862603527,524.069679383119
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,9,129,736,0,135,23.185602261452,647.167154740995,23309344.2999998,622.800898261759,653.970451475753,542.705055346661,459.793034915826
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,3,924,15,12,49,41.6958919793342,1255.03424309838,9286012.19999995,1842.51647106411,166.623648078902,166.487227511188,167.118253345799
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,33,47,689,154,110,16.6425294816353,427.170384957904,68866457.1500007,422.607452223902,476.346524183844,325.262583065604,394.423960526649
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,16,107,290,559,44,19.099783476556,554.536399609309,38195716.8100037,488.317711011321,465.305099938138,546.17418664704,513.898932403502
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,4,900,32,19,49,40.6084912304544,1220.47621184505,11632787.62,1769.32136408706,192.439786140548,194.189949831143,190.824319941249
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,10,126,294,3,577,21.8378791742919,621.778883633255,25531839.4100004,578.159471493433,484.01972058132,563.16779367201,597.148124253238
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,34,42,334,560,64,15.5698537280477,450.483655472925,70456136.479997,414.648983796452,373.619155933191,415.948122462761,385.463067807597
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,5,892,22,19,67,38.7030781709417,1157.26664144285,13990837.5100002,1637.40634067474,239.614276324741,241.031093450668,239.99817954985
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,17,149,643,137,71,19.7463326306488,513.326756622321,40160221.5700027,492.249546289651,556.406091730497,417.907948978172,497.94117300168
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,11,265,589,2,144,21.8967384829729,626.713565677165,27752473.1300013,578.139622149496,608.284227895508,570.34722755229,463.862642402706
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,35,47,665,147,141,16.1185587534239,412.665022791719,72025842.0999966,408.1248471637,454.996540267854,314.243679996013,392.340552572434
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,6,866,53,22,59,36.2039674463049,1075.51898814765,16348552.4200001,1470.54906114776,299.243486914302,296.304730790019,291.61763114792
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,18,67,215,645,73,18.0567229618127,533.682511004908,42069341.0800028,467.937537496792,429.917408768384,532.762644916283,478.501918818541
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,12,114,179,3,704,20.2021909940199,567.249374572868,29886524.2200003,501.333075941543,461.938431512081,549.9265921046,620.852990441774
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,36,42,290,606,62,15.3230815348303,448.429319786694,73600529.7699916,409.071348271261,361.096919627346,421.92061033192,382.598791769474
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,7,797,80,19,104,32.882491714567,966.254549639413,18694159.0199997,1253.03283304943,364.087412291753,362.267903909588,366.218450749228
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,19,65,620,204,111,19.555220001527,510.553585064808,44011813.8000019,490.400035320251,548.569133513297,415.475907307085,488.027643859366
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,13,122,531,20,327,20.2275178399555,570.217696426498,31997424.8199999,506.203297565906,575.588388958025,545.131173908471,483.977739567598
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,37,46,653,202,99,15.7137522308034,404.884397243348,75135673.8199903,398.290575447686,443.783847735212,312.708785393106,380.360841423996
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,8,414,1,576,9,27.1944860402942,817.16410245228,20998425.2499996,920.173615859935,435.347114123771,519.606845715513,429.138654300784
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,20,61,202,597,140,18.6875184273161,551.249608227468,45938768.7999989,500.87228757266,427.950758763227,523.916009984522,474.215943679593
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,14,220,144,18,618,20.0356133811721,570.289502263599,34069301.1900012,519.287309136666,442.924147916698,533.293820788753,576.371092157884
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,38,41,267,615,77,14.7684409026983,431.449197471954,76655987.579989,392.972176574322,344.540845326943,406.749759727836,376.0509783709
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,9,154,2,133,711,24.3618415391244,632.399129834065,23278537.0799998,663.375362035441,537.365371909052,434.328311320765,645.042784734743
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,21,49,704,143,104,19.7734842982097,513.957007155357,47873111.370001,503.395080061716,567.464943476576,401.83674943845,461.645797023258
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,15,110,661,21,208,19.5263412055108,545.556667147213,36111971.6000026,481.230321883855,588.609656386791,522.803702195163,450.026729534192
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,39,42,637,190,131,15.4593990722082,397.967695729808,78170696.1499867,389.958101001013,438.465490432001,309.455755890996,376.829222675991
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,10,172,7,523,298,22.028094874408,636.270925755173,25499626.0400004,593.319982586705,563.026900504775,573.829068531996,490.913008376525
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,22,49,277,571,103,18.7507975607627,549.692311795827,49792643.1000011,504.075325605058,437.705021792472,513.734361985081,464.017020617389
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,16,122,284,22,572,19.2500368851639,542.960597266711,38123425.4600034,486.580997184954,449.534134457927,516.668727528345,558.670000828774
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,40,41,284,604,71,14.2211513314273,415.352810800346,79634149.4999831,378.124758392851,338.498303120673,391.51366154293,355.316626943545
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,23,50,707,120,123,19.2582934045577,495.709259022286,51662964.6200013,491.346435033886,546.281496045738,376.866272418367,455.827316502008
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,11,257,13,64,666,22.7035883083344,578.798365085613,27720954.1300014,573.185358236639,572.82406526964,441.610019144497,633.708647349225
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,17,176,581,57,186,19.0827753747391,542.365388131214,40085365.1600023,491.463039377376,535.771627599286,505.361909252294,429.343123771045
351,10,1,8,0.4,0.4,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,41,41,670,170,119,15.0117966988363,383.403527611449,81101118.8499823,377.171884103171,432.43394660877,294.232363016243,363.131156271817
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,24,44,306,595,55,18.1796779354716,535.160495428358,53528562.0400004,488.655561743854,429.886829249382,503.930079492556,443.124949514208
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,12,109,7,630,254,20.0464157525771,587.310437228247,29860986.2200005,504.198831221047,552.992157524013,597.345418688647,485.495682566294
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,18,86,176,35,703,18.2287072077,508.753624246844,41991137.8800025,457.00883628924,409.140491432625,481.104273641819,558.519118636316
351,10,1,8,0.4,0.4,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,1,975,8,9,8,43.1931584561108,1305.4562761677,4612243.4,2000,100,100,100
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,42,42,300,599,59,13.9156552331953,406.914125647817,82536152.3399765,369.492237528457,329.031551537075,385.291903744527,351.217797189941
351,10,1,8,0.4,0.4,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,2,947,17,22,14,42.5325913967033,1283.21399048699,6940260.99999999,1904.34652128763,141.202687947556,141.322409711962,141.145981052852
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,25,48,681,148,123,18.8596257624547,485.553646416854,55362784.3599998,480.673338991588,529.618871834535,370.360725181492,453.569383992385
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,19,85,541,56,318,18.836974312233,529.192974714779,43929912.2200017,479.35373789871,530.874731265578,490.813390245118,437.732480590594
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,13,193,18,198,591,21.0672066523261,543.181795329047,31971764.4700002,519.097388687906,548.109417406617,445.056402574759,598.515041330718
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,43,42,658,178,122,14.4769177967837,369.967159219247,83951096.169975,364.030981011024,413.425656662488,284.065893288869,353.421299037619
351,10,1,8,0.4,0.4,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,3,906,39,23,32,41.6043432199777,1252.10675637531,9284617.39999994,1835.86771636325,169.559769120713,169.478294552213,169.450619963821
348,10,1,8,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,26,45,263,602,90,17.4827592538614,510.719931606202,57152883.8599993,468.149742767502,412.926958080532,476.701480028092,432.321319123874
349,10,1,8,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,20,110,145,128,617,18.81513973409,536.158010548931,45856094.9699986,495.330985446381,405.036065296701,491.237306001388,534.57839325553
352,10,1,8,0.4,0.4,10,-0.6,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
350,10,1,8,0.4,0.4,10,-1,1,0.9,5,1,1,1,1,1,1,14,201,21,609,169,19.7552314007764,579.429876803717,34044337.4200017,509.917860595401,540.757870933718,570.720322556795,451.176895914086
347,10,1,8,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,44,41,302,583,74,13.637272713463,397.262770940049,85355051.1699801,361.669796725175,322.828547569027,374.129027361895,345.327628343903
