BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCampGrid3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 14:46:23:017 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,40,70,166,131,633,14.8636126563418,367.197502703473,79502981.6199796,365.68015864108,364.852274564838,272.39020579386,453.533581000221
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,27,71,223,552,154,17.4026000011467,517.785879480982,58969288.5799958,465.653163945588,386.932894970332,501.639683588034,454.980977496045
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,39,75,161,132,632,15.4626032685681,386.123130541168,78073080.9799868,385.794395227285,379.090339516072,286.370041271813,457.842233984831
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,28,75,576,186,163,17.4850981010915,448.780511712175,60683297.2899975,439.767061001138,494.873446467851,348.402402627313,430.965799903698
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,41,66,127,471,336,14.1811917934493,406.087211770601,80966070.6499789,368.115352537343,358.990107778648,381.144305330689,354.83926435332
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,40,69,114,513,304,14.1382572295472,410.26709972884,79528632.2299832,372.324356644566,358.981391290173,386.478685446055,337.766816619205
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,29,73,228,542,157,15.9693079344286,471.252070857881,62339300.0399952,425.362952906563,359.397664876933,452.547159747658,418.694972468847
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,42,75,197,134,594,14.5637442253538,362.069666396363,82396646.9499727,358.76786392628,360.690039419771,272.219777872512,438.898618781435
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,41,84,143,122,651,15.0525697949262,373.128906668361,80993621.2699827,374.735390670462,369.095006639554,272.571087204194,448.58755548579
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,30,73,606,167,154,17.0360100147383,430.438332485268,64003146.0199967,424.417988941061,494.172926287322,326.623515397544,418.631549374074
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,43,66,103,496,335,13.6476831926635,390.943479350952,83808840.849971,353.226151900844,340.92482083116,368.961828982663,349.081098285332
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,42,69,122,493,316,13.9625790817151,400.18127694777,82428465.3099771,364.355634288692,358.687449170161,373.069133315441,338.731823225707
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,31,67,282,482,169,15.7871642247178,456.612081063642,65631128.5899972,415.361406450369,369.904716615507,429.471333678925,413.245113255199
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,44,74,589,104,233,14.3205324733431,350.405244535363,85210592.329976,346.356383486363,419.127987467769,259.320048492486,376.947060553382
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,43,78,144,123,655,14.5052660414829,358.804222261607,83842201.8299759,359.914866539381,354.019342099523,262.505532232645,437.296779128451
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,32,70,605,137,188,16.672803157043,421.353844388035,67262071.4499973,414.436474494047,486.13184273103,321.220819158659,409.153723616265
357,10,5,0.4,10,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,45,65,297,388,250,13.3516607528529,371.560993072536,86585084.4499806,339.961978920942,320.174755692383,340.565241258818,373.790144127857
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,44,70,102,513,315,13.6052343344313,393.013816813644,85243240.3699812,356.590564957341,348.029612300387,369.540134616366,326.878228125907
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,33,67,270,512,151,15.6345002816504,457.272786306696,68882617.3900001,412.283725342263,372.10927532435,437.380706160474,398.772233172913
358,10,5,0.4,10,0,0,2,-1,1,0.9,1,1,1,1,1,1,45,83,141,126,650,14.0104747635997,346.394295836599,86610079.049986,346.889796212713,344.875591403076,254.096802652671,420.976489731539
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,34,69,579,176,176,16.2052000213669,411.941662054429,70471497.3999957,403.628204384512,470.145636146162,317.593193111129,397.512976358197
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,35,70,240,515,175,15.1048542270377,441.480765130266,72038419.9399956,397.968182421326,353.691318550438,422.543397569997,392.719641458237
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,36,67,593,167,173,16.0262344270622,405.824024491871,73610547.7499902,397.370004702892,469.909453956876,312.358224004613,392.490127335619
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,37,67,265,499,169,14.7163889390208,427.373617407074,75137195.2699894,385.301082944615,348.52824465884,407.74764913115,385.070543265394
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,38,67,613,157,163,15.3907521642142,389.687384841223,76650558.479988,380.312942021604,452.301184902163,301.788992424113,378.960090652121
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,39,64,258,510,168,14.537445383937,423.220492246929,78162426.1499857,380.202156652208,343.782225650743,406.272319741778,381.610967955272
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,40,68,624,154,154,14.8273448559464,373.169659970506,79618684.8999819,364.951932597777,439.525875933825,286.660877679794,365.120063788604
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,41,65,280,497,158,14.0370492139132,408.233940529939,81081954.8299811,365.497956702599,334.082645271397,393.523758356004,370.16556967
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,42,68,586,165,181,14.4977186856712,367.542576141804,82513646.1999751,356.500915013831,426.853240469938,288.168201425498,360.169013090732
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,43,68,275,509,148,13.5521077655217,393.571577646891,83926215.0299735,352.127066756822,328.768803666093,379.266220854723,352.406738722363
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,44,69,597,158,176,14.1995637203329,358.227894631976,85327868.1499784,347.709402193119,422.640171014643,279.503377027469,351.800169764769
359,10,5,0.4,10,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,45,64,286,503,147,13.109265360984,380.239103863134,86697168.2299829,339.040805912596,322.081534729551,367.821041515608,340.356697842244
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,1,978,4,6,12,43.1944400339405,1305.54496902281,4612243.4,2000,100,100,100
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,2,932,28,14,26,42.111760428015,1269.02991223089,6949745.79999998,1872.395067592,156.556076379629,155.135818151546,153.415437876829
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,3,888,35,33,44,40.9304659505596,1230.6148109238,9307353.49999992,1786.58817776718,189.617368975852,192.237047055677,189.165106201286
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,4,844,64,45,47,39.4271581110789,1179.91214445005,11668401.7800001,1683.59582012344,228.482841985174,225.208090358714,223.761527532673
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,5,785,89,51,75,36.8996576448679,1096.20598744931,14043773.3300002,1509.18113556856,286.699835451401,287.052764710666,292.437814269376
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,6,741,112,58,89,34.1979177686375,1009.19308737297,16409861.99,1333.40014251059,342.182328426508,343.882241775215,346.623947287684
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,7,662,139,93,106,30.2422940918504,881.250084739664,18755694.0499996,1078.05873058573,419.701420482595,422.689615178067,425.382293753608
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,8,293,630,19,58,24.4950713575228,670.669498965239,21053128.3699995,689.497991667664,607.774497087076,493.664513034826,506.497318210434
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,9,131,235,592,42,21.4778750865683,650.03894225633,23331209.8799997,567.739538709099,486.541052395106,659.133149863591,564.667769032205
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,10,176,564,200,60,22.7196608378132,595.312969939574,25554174.2600002,584.761880596558,603.954388771213,467.130434101899,567.117676530332
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,11,174,200,580,46,21.3386717557545,639.226940473414,27779884.9400011,572.644190891499,462.418683079124,624.829549844877,565.818256184501
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,12,147,614,182,57,21.6202975188364,557.743098624804,29922143.5200001,538.549411909213,607.486224017142,446.628528571504,549.594415502142
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,13,165,228,546,61,20.1992431254642,598.322679465273,32032430.1699998,534.956969149703,447.228556954316,583.531318633758,544.569805262222
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,14,136,646,132,86,21.0114235905981,532.653164798672,34103056.8200012,519.178230212544,599.467898655205,414.624928688591,537.35559244366
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,15,122,270,535,73,19.4955660699184,573.652206803991,36146707.4300027,510.140789807242,445.851187020762,561.617180656652,526.041452515345
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,16,114,648,145,93,20.4668787528991,516.903012994747,38160426.8200035,505.047251291149,587.756080804143,399.463816384289,521.452241520421
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,17,104,262,539,95,18.8429011000262,552.901644566568,40128725.5600026,494.205353614975,430.232844310846,536.913037325615,506.947504748566
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,18,98,645,121,136,19.4905520215966,491.943147897361,42037056.4500028,483.936163279437,558.428754731322,375.099139395345,490.866832593896
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,19,90,210,589,111,18.648804632118,556.725451600038,43980798.0700019,499.087109375731,409.625127906463,542.697982524707,492.331400193099
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,20,91,552,195,162,19.6610959996726,507.410331114342,45906989.9799989,498.0194877791,539.963874688172,394.665213734833,493.543333797895
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,21,74,207,586,133,18.5845569507986,554.422261510314,47840536.3800007,497.930373191624,413.797952414169,538.672436158099,483.14563823611
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,22,82,581,174,163,19.6102892588252,501.84299133773,49757042.5700004,494.294616486668,549.690931754923,385.325886750914,487.194755007496
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,23,74,232,545,149,18.0432770896397,532.221077441576,51628903.3900004,479.744351491321,413.400707337889,511.669535297908,467.046225872882
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,24,75,609,151,165,19.127685828375,485.932895336088,53494016.8999992,480.172678354464,545.760019888897,368.746727160273,470.434084596366
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,25,74,249,532,145,17.6828698368593,521.149866774927,55325013.0599985,471.10620557312,402.925901644929,498.91514531945,458.0489074625
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,26,73,626,116,185,18.3526938633206,460.931203906834,57107904.6299979,458.389856818311,529.380864391053,342.698242815499,452.422605975139
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,27,70,238,536,156,17.4402918419944,515.481979725633,58916006.3099951,465.234063975307,394.611934484511,495.310909167015,452.944772373166
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,28,73,557,186,184,17.4753356674483,450.307522985505,60632071.8299967,439.994456069457,493.39264094773,352.358437486056,430.319985496756
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,29,71,217,539,173,15.9417861174403,471.482814227705,62287756.2299944,424.432641972908,361.943800155463,454.751032623274,414.556925248355
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,30,75,616,134,175,17.1078988049294,429.793108226686,63951880.719996,426.448239096428,497.453536731065,320.911108579318,419.31160559319
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,31,74,268,508,150,15.8080956632848,458.049104911235,65580953.6799966,416.708779898969,374.535724825673,430.89112574678,406.937329528579
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,32,76,593,151,180,16.7090701633695,420.2249221195,67211880.9999968,414.901918702841,487.209640127134,317.04042569922,411.775335470805
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,33,75,277,485,163,15.6893590156596,454.501414923549,68832598.8899997,412.040445423401,374.263292220008,429.596169580667,404.817982775924
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,34,75,616,137,172,16.2566452596264,407.810649881671,70421902.269995,401.61818897995,480.540367034173,308.47980059245,398.665023393427
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,35,66,272,516,146,15.0791277800192,439.540516792387,71991060.9099946,394.336335305554,359.29125548709,422.829279205728,392.701770001629
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,36,72,585,168,175,16.0323833226662,404.998027993278,73564810.7999893,396.582664387725,466.659521887096,311.407136608757,399.10056711642
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,37,69,237,532,162,14.6441482207571,428.248237094073,75092388.7299885,383.02505968654,345.37923021586,414.454317911967,384.719322185633
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,38,73,626,142,159,15.4108917615279,386.262626536216,76605454.2599872,378.134036926207,458.177273928635,295.364604634493,381.389614510665
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,39,67,269,526,138,14.4891718664991,422.702916358279,78116516.4199849,378.215747390756,342.842770574792,408.424700022212,381.578942012238
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,40,69,606,156,169,14.7825786634388,371.320680009375,79571620.4099811,362.329576938687,435.442824067142,286.282940118751,371.04864887542
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,41,64,272,512,152,14.0111483592694,408.552361406743,81034549.5699804,364.893835796463,333.309009651235,395.601970819411,369.12434373289
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,42,75,578,151,196,14.5091467926853,367.459966420607,82466178.1099744,357.064000578776,423.992817670737,287.100907501368,363.470814249119
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,43,70,263,528,139,13.4619338757282,395.72717271295,83877553.919973,350.995941623303,323.718867114267,387.96267321271,348.698328049721
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,44,69,579,169,183,14.1706761702617,358.950863205583,85279304.6499779,347.350619322518,418.511628244294,282.485621310766,353.402861122421
360,10,5,0.4,10,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,45,68,263,531,138,13.0566078495729,383.04062665217,86648877.0999824,339.283846893223,319.22217335083,375.697704769977,335.368724985971
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,1,979,9,7,5,43.265397070531,1307.9697580423,4610803,2000,100,100,100
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,2,949,15,19,17,42.6286624363897,1286.37126353501,6936628.79999999,1911.60537484074,137.330022990867,138.020551361569,138.869850806826
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,3,930,24,25,21,42.1048123494362,1268.07357681833,9271174.39999995,1872.4473322479,154.894587986375,152.608908253297,154.594771512431
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,4,902,36,29,33,41.323872250359,1242.37189247358,11605314.88,1820.40477915416,171.332349276831,169.406581131743,172.996770437263
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,5,851,58,40,51,39.2701413655843,1175.20028577454,13954625.1000002,1677.91050823605,223.242077520331,222.917011286389,225.240622957233
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,6,808,61,51,80,37.2303955467035,1109.00984525495,16298560.12,1544.29528420864,264.31061565421,265.890560523293,269.438559613852
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,7,748,107,59,86,33.2624149161026,979.082208702926,18631554.7199996,1283.06982923195,353.720028204919,347.881384588201,348.323357974929
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,8,293,46,623,38,25.4422695842212,766.032786413027,20920700.7199996,814.453852114092,454.032659282855,558.975878934967,461.683609668087
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,9,106,841,11,42,24.301242027094,586.829429105474,23190770.7199999,618.298825201908,709.589280735262,372.398854466587,569.783039596243
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,10,130,50,779,41,21.0815306628069,683.578644258028,25388820.7200007,614.869347976708,328.507021548557,689.239697491273,565.433932983461
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,11,118,836,5,41,24.1231297947225,564.693692960486,27606690.7200017,611.235988139382,709.010124289761,324.986882197036,572.637005373819
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,12,117,46,797,40,20.1461213341812,651.916340969236,29715590.7200002,583.63353556925,314.93947943573,661.036301093544,549.290683901477
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,13,119,837,2,42,22.8440473839661,530.504641191123,31813680.7200001,576.183838777194,671.003794405677,300.295187791861,550.607179025268
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,14,105,44,806,45,19.6231245844872,630.679131357465,33872600.7200019,563.380794936699,307.401979036676,639.941104103791,548.196121922833
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,15,109,841,0,50,22.104516148063,509.839413017936,35902950.7200034,554.851563609101,646.069604317553,285.346254738989,544.082577334357
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,16,112,42,775,71,19.0163029965068,608.079483259539,37899090.7200039,543.305253996933,295.60203818318,615.912477662351,541.320230157536
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,17,96,831,0,73,21.0147330103462,485.117749237811,39840420.7200022,524.016383501845,615.462161022286,277.654590885727,524.196864590143
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,18,104,42,717,137,17.9844207328172,572.356923000401,41725740.7200025,512.44185332822,280.345842440271,577.175600412839,515.35670381867
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,19,88,782,0,130,21.029938100931,491.40046757926,43678460.7200013,525.700995665316,617.223562720745,291.879772205544,517.915669408395
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,20,91,42,684,183,18.3413497396499,581.929483370378,45599120.7199977,521.259671290313,297.101716021589,585.343957592263,516.954655095836
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,21,83,728,0,189,20.791784784005,489.75156873946,47533140.720001,521.768564995727,609.570201657001,296.133823228058,506.547410119214
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,22,81,42,664,213,18.2627384134433,578.331376968012,49444250.7200004,517.830915744412,309.40713463327,581.050089409618,502.821860212699
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,23,75,723,0,202,19.8920055879356,470.733691367387,51296570.7200007,500.217033176313,583.925701029137,287.614506340801,480.562759453749
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,24,76,42,659,223,17.7459440118423,561.56795923924,53152720.7199992,503.058565949922,302.401308574738,563.631236297345,487.058889177996
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,25,73,728,0,199,19.4587917721679,460.701615848028,54965580.7199986,489.128661568887,572.522649395482,282.183353946163,469.025335089468
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,26,73,42,668,217,16.8745164711878,533.495831972133,56732190.719998,477.400586500733,287.813205267781,536.054908369927,465.34129986156
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,27,69,741,0,190,19.4504716762367,458.645345353385,58544420.7199947,487.264387334938,574.373782675324,279.454163113263,471.137666876473
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,28,68,42,679,211,16.1137854684117,509.160014115622,60233800.7199974,454.910696664827,273.488172420472,512.654537235938,448.326593678762
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,29,65,748,0,187,17.604531217857,413.379449849643,61873850.7199944,439.625905092668,521.062526635781,250.295439283353,429.066128988197
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,30,68,42,681,209,15.8657881418231,500.948436016988,63539090.7199965,446.977332252305,269.332163515467,505.167048710329,443.763455521898
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,31,66,738,0,196,17.3461053859412,406.188531380714,65156660.7199968,431.637434363761,515.151547740135,245.841829789683,424.939188106421
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,32,68,42,684,206,15.4775532378048,488.296947394207,66783910.7199968,434.605419757814,266.111586402393,493.775543635606,432.757450204188
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,33,65,753,1,181,17.2969897989877,403.930849590442,68397780.7200001,429.16034302942,514.956366199913,244.001575227808,425.75171554286
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,34,65,42,683,210,14.9678350627118,471.126819140791,69972630.7199941,419.121594573207,255.489265715326,476.433561779311,423.805577932157
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,35,65,750,1,184,16.6552621495787,388.414868611105,71528270.7199947,412.162075726557,497.57285545208,235.076812902653,410.82825591871
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,36,65,42,686,207,14.8771643914703,467.878336590797,73096230.7199881,415.274321596274,255.686364543276,474.395450546365,422.603863314084
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,37,65,764,1,170,16.1430459969837,375.188104091359,74604730.7199881,398.150093299128,483.574540249453,226.354250879203,400.421115572216
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,38,64,42,676,218,14.2714861203959,447.973303580706,76110950.719987,397.051612996269,243.876086760293,454.831562187985,410.460738055453
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,39,64,761,0,175,16.0960011113812,374.481918125529,77617390.7199846,396.384178470392,484.44070543459,227.564844881215,398.050271213803
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,40,66,43,690,201,13.6147493672756,426.991788877681,79054410.7199804,378.368753004443,234.085329269478,433.469964435942,391.095953290137
361,10,5,0.4,10,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,41,64,757,0,179,15.621912847639,360.938000882942,80515910.7199804,382.843138994868,470.971216033349,216.859882189663,390.82576278212
